3903	25	0.9844	0.9844	9.49e-1	1.000	0.000	0.000	0.000	0.000	0.984	8
3902	25	0.9587	0.9587	9.43e-1	0.999	0.000	0.001	0.000	0.000	0.959	8
3901	24	0.9900	0.9900	9.90e-1	1.000	0.000	0.000	0.000	0.000	1.012	8
3904	24	0.9547	0.9547	9.48e-1	1.000	0.000	0.000	0.000	0.000	0.955	8
3903	26	0.9900	0.9900	9.75e-1	1.000	0.000	0.000	0.000	0.000	0.995	8
3902	26	0.9781	0.9781	9.79e-1	1.000	0.000	0.000	0.000	0.000	0.978	8
3901	25	0.9863	0.9863	9.79e-1	1.000	0.000	0.000	0.000	0.000	0.986	8
3904	25	0.9779	0.9779	9.70e-1	1.000	0.000	0.000	0.000	0.000	0.978	8
3901	26	0.9892	0.9892	9.85e-1	0.999	0.000	0.001	0.000	0.000	0.989	8
3903	27	0.9900	0.9900	9.74e-1	1.000	0.000	0.000	0.000	0.000	1.003	8
3902	27	0.9349	0.9349	9.66e-1	0.993	0.007	0.000	0.000	0.000	0.935	8
3904	26	0.9780	0.9780	9.76e-1	0.885	0.035	0.024	0.042	0.015	0.978	8
3903	28	0.9836	0.9836	1.06e+0	1.000	0.000	0.000	0.000	0.000	0.984	8
3901	27	0.9889	0.9889	9.82e-1	1.000	0.000	0.000	0.000	0.000	0.989	8
3902	28	0.9767	0.9767	9.48e-1	1.000	0.000	0.000	0.000	0.000	0.977	8
3904	27	0.9900	0.9900	9.88e-1	1.000	0.000	0.000	0.000	0.000	0.993	8
3902	29	0.9900	0.9900	1.00e+0	0.972	0.028	0.000	0.000	0.000	0.991	8
3903	29	0.9900	0.9900	9.00e-1	1.000	0.000	0.000	0.000	0.000	1.000	8
3901	28	0.9741	0.9741	9.69e-1	1.000	0.000	0.000	0.000	0.000	0.974	8
3904	28	0.9672	0.9672	9.59e-1	1.000	0.000	0.000	0.000	0.000	0.967	8
3902	30	0.9655	0.9676	9.91e-1	0.943	0.057	0.000	0.000	0.000	0.957	8
3901	29	0.9900	0.9900	9.90e-1	1.000	0.000	0.000	0.000	0.000	0.997	8
3903	30	0.9900	0.9900	1.79e+0	1.000	0.000	0.000	0.000	0.000	0.995	8
3902	31	0.9925	0.9927	9.93e-1	0.895	0.097	0.000	0.008	0.000	1.003	8
3904	29	0.9521	0.9521	9.36e-1	1.000	0.000	0.000	0.000	0.000	0.952	8
3901	30	0.9875	0.9875	9.85e-1	1.000	0.000	0.000	0.000	0.000	0.987	8
3904	30	0.9595	0.9595	9.57e-1	1.000	0.000	0.000	0.000	0.000	0.960	8
3902	32	0.9773	0.9785	9.94e-1	0.908	0.054	0.000	0.039	0.000	0.972	8
3903	31	0.9753	0.9753	8.81e-1	1.000	0.000	0.000	0.000	0.000	0.975	8
3901	31	0.9738	0.9738	9.66e-1	0.995	0.001	0.005	0.000	0.000	0.974	8
3903	32	0.9826	0.9826	9.53e-1	0.857	0.035	0.098	0.000	0.010	0.983	8
3902	33	0.9818	0.9854	9.91e-1	0.860	0.071	0.000	0.068	0.001	0.980	8
3904	31	0.9618	0.9618	9.49e-1	1.000	0.000	0.000	0.000	0.000	0.962	8
3901	32	0.9578	0.9578	9.47e-1	1.000	0.000	0.000	0.000	0.000	0.958	8
3903	33	0.9674	0.9674	9.58e-1	1.000	0.000	0.000	0.000	0.000	0.967	8
3901	33	0.9357	0.9357	9.19e-1	1.000	0.000	0.000	0.000	0.000	0.936	8
3902	34	0.9992	0.9999	1.00e+0	0.970	0.022	0.000	0.008	0.000	1.004	8
3904	32	0.9592	0.9592	9.54e-1	1.000	0.000	0.000	0.000	0.000	0.959	8
3901	34	0.9594	0.9594	9.57e-1	1.000	0.000	0.000	0.000	0.000	0.959	8
3903	34	0.9506	0.9506	9.13e-1	1.000	0.000	0.000	0.000	0.000	0.951	8
3904	33	0.9475	0.9475	9.38e-1	1.000	0.000	0.000	0.000	0.000	0.947	8
3902	35	0.9900	0.9900	9.65e-1	1.000	0.000	0.000	0.000	0.000	0.994	8
3904	34	0.9268	0.9268	9.21e-1	1.000	0.000	0.000	0.000	0.000	0.927	8
3903	35	0.9474	0.9474	9.08e-1	1.000	0.000	0.000	0.000	0.000	0.947	8
3902	36	0.9818	0.9818	9.63e-1	1.000	0.000	0.000	0.000	0.000	0.982	8
3901	35	0.9853	0.9853	9.75e-1	1.000	0.000	0.000	0.000	0.000	0.985	8
3902	37	0.9872	0.9872	9.79e-1	1.000	0.000	0.000	0.000	0.000	0.987	8
3904	35	0.9463	0.9463	9.38e-1	1.000	0.000	0.000	0.000	0.000	0.946	8
3901	36	0.9618	0.9618	9.56e-1	1.000	0.000	0.000	0.000	0.000	0.962	8
3903	36	0.9481	0.9481	9.22e-1	0.803	0.000	0.000	0.000	0.197	0.948	8
3903	37	0.9854	0.9854	9.64e-1	0.999	0.000	0.000	0.001	0.000	0.985	8
3902	38	0.9647	0.9647	8.23e-1	1.000	0.000	0.000	0.000	0.000	0.965	8
3904	36	0.9329	0.9329	9.23e-1	1.000	0.000	0.000	0.000	0.000	0.933	8
3901	37	0.9410	0.9410	9.30e-1	0.459	0.000	0.000	0.541	0.000	0.941	8
3903	38	0.9845	0.9845	9.63e-1	1.000	0.000	0.000	0.000	0.000	0.984	8
3904	37	0.9462	0.9462	9.40e-1	1.000	0.000	0.000	0.000	0.000	0.946	8
3902	39	0.9732	0.9728	9.94e-1	0.974	0.016	0.000	0.010	0.000	0.973	8
3901	38	0.9900	0.9900	9.81e-1	1.000	0.000	0.000	0.000	0.000	0.990	8
3903	39	0.9568	0.9568	9.40e-1	0.956	0.000	0.044	0.000	0.000	0.957	8
3904	38	0.9688	0.9688	9.65e-1	1.000	0.000	0.000	0.000	0.000	0.969	8
3901	39	0.9900	0.9900	9.90e-1	0.688	0.000	0.000	0.312	0.000	1.004	8
3902	40	0.9757	0.9757	9.67e-1	1.000	0.000	0.000	0.000	0.000	0.976	8
3904	39	0.9733	0.9733	9.63e-1	1.000	0.000	0.000	0.000	0.000	0.973	8
3902	41	0.9855	0.9855	9.55e-1	1.000	0.000	0.000	0.000	0.000	0.985	8
3903	40	0.9757	0.9757	9.34e-1	1.000	0.000	0.000	0.000	0.000	0.976	8
3901	40	0.9900	0.9900	9.87e-1	0.672	0.001	0.006	0.321	0.000	0.994	8
3902	42	0.9850	0.9850	9.56e-1	1.000	0.000	0.000	0.000	0.000	0.985	8
