С	ворота	1603	30	13	0.9900	0.9613	0.9613	7.5167	7.5962	7.5962	1.0000	0.000	1.000	0.000	0.000	0.6759935265911201	82
С	ворота	1602	30	4	0.9826	0.9826	0.9826	3.0609	4.0394	4.0394	0.9826	0.359	0.000	0.000	0.641	0.42047716320545214	80
С	ворота	1604	30	11	0.9900	0.9900	1.0007	4.6528	4.6553	4.6553	1.0007	1.000	0.000	0.000	0.000	0.5643107740523405	81
С	ворота	1601	30	10	0.9788	0.9788	0.9788	4.9013	4.9092	4.9092	0.9788	1.000	0.000	0.000	0.000	0.8056789945558904	86
С	ворота	1603	30	14	0.9880	0.9880	0.9880	8.2609	8.3161	8.3161	0.9880	0.000	1.000	0.000	0.000	1.209041008767067	85
С	ворота	1604	30	12	0.9900	0.9901	1.0231	4.7081	5.7054	5.7054	1.0231	0.896	0.069	0.004	0.031	0.7706618038806924	81
С	ворота	1602	30	5	0.9670	0.9670	0.9670	3.0364	3.0736	3.0736	0.9670	1.000	0.000	0.000	0.000	0.35607821569233655	81
С	ворота	1601	30	11	0.9900	0.9900	1.0129	5.5063	5.5231	5.5231	1.0129	1.000	0.000	0.000	0.000	0.7112223494103938	85
С	ворота	1603	30	15	0.9901	0.9900	1.2215	8.2766	8.2773	8.2773	1.2215	0.001	0.996	0.001	0.002	0.8783022504895525	83
С	ворота	1604	30	13	0.9411	0.9411	0.9411	5.0443	5.6501	5.6501	0.9411	1.000	0.000	0.000	0.000	0.27212913246643905	82
С	ворота	1602	30	6	0.9565	0.9565	0.9565	2.9881	3.0069	3.0069	0.9565	1.000	0.000	0.000	0.000	0.32850872927460145	78
С	ворота	1603	30	16	0.9580	0.9580	0.9580	8.2139	8.2144	8.2144	0.9580	0.678	0.322	0.000	0.000	0.4494941631071982	86
С	ворота	1601	30	12	0.9574	0.9574	0.9574	5.3595	5.3751	5.3751	0.9574	0.613	0.386	0.000	0.000	0.49310368174103036	87
С	ворота	1602	30	7	0.9819	0.9819	0.9819	3.0271	3.1661	3.1661	0.9819	1.000	0.000	0.000	0.000	0.4923617350787078	79
С	ворота	1604	30	14	0.8508	0.8518	0.8518	5.4441	6.0555	6.0555	0.8508	1.000	0.000	0.000	0.000	0.49929806992216114	84
С	ворота	1603	30	17	0.9900	0.9900	1.0005	6.4140	6.4140	6.4140	1.0005	0.543	0.000	0.457	0.001	0.6143788669797574	82
С	ворота	1604	30	15	0.9601	0.9601	0.9601	5.5252	8.5373	8.5373	0.9601	1.000	0.000	0.000	0.000	0.41644921782108046	81
С	ворота	1602	30	8	0.9860	0.9859	0.9859	3.0082	3.8265	3.8265	0.9873	0.951	0.043	0.007	0.000	0.871982193877793	80
С	ворота	1601	30	13	0.9532	0.9534	0.9534	5.0385	5.0549	5.0549	0.9532	0.353	0.643	0.003	0.000	0.4873793297764385	88
С	ворота	1603	30	18	0.9900	0.9887	1.1029	6.8352	6.8354	6.8354	1.1031	0.000	0.890	0.000	0.110	0.5185455433620111	83
С	ворота	1602	30	9	0.9601	0.9601	0.9601	3.0681	5.1059	5.1059	0.9601	1.000	0.000	0.000	0.000	0.6274517910049213	81
С	ворота	1604	30	16	0.9468	0.9483	0.9483	5.5443	6.9196	6.9196	0.9468	1.000	0.000	0.000	0.000	0.5199485365389674	82
С	ворота	1602	30	10	0.9728	0.9728	0.9728	3.0039	4.6438	4.6438	0.9728	1.000	0.000	0.000	0.000	0.2077792284739716	81
С	ворота	1604	30	17	0.9124	0.9124	0.9124	5.9769	7.2089	7.2089	0.9124	1.000	0.000	0.000	0.000	0.5438438926055247	82
С	ворота	1601	30	14	0.9830	0.9830	0.9830	4.2784	4.3565	4.3565	0.9830	0.234	0.766	0.000	0.000	0.5245406082290588	87
С	ворота	1603	30	19	0.9689	0.9689	0.9689	6.7823	6.7824	6.7824	0.9689	1.000	0.000	0.000	0.000	0.38513136995026565	83
И	ворота	1603	1.016	0.263	0.818	0.002	0.100	0.000	1.209	2.619	0.986	1.65e-18	5.59e-73	8
С	ворота	1602	30	11	0.9920	0.9919	1.1366	3.0346	4.4507	4.4507	1.1366	0.962	0.000	0.038	0.000	0.662462336877708	81
С	ворота	1604	30	18	0.8241	0.8223	0.8223	5.2301	7.9422	7.9422	0.8241	1.000	0.000	0.000	0.000	0.521650895642372	80
С	ворота	1601	30	15	0.9900	0.9900	1.0000	4.9077	4.9185	4.9185	1.0000	1.000	0.000	0.000	0.000	0.4985095506724352	88
С	ворота	1602	30	12	0.9857	0.9857	0.9857	2.9891	3.7848	3.7848	0.9857	1.000	0.000	0.000	0.000	0.21936978901257986	80
С	ворота	1601	30	16	0.9767	0.9767	0.9767	5.5323	5.5452	5.5452	0.9767	1.000	0.000	0.000	0.000	0.6385010682710084	88
С	ворота	1604	30	19	0.9900	0.9917	1.0353	5.3362	5.3362	5.3362	1.0353	1.000	0.000	0.000	0.000	0.7092895073678114	81
И	ворота	1604	0.897	0.114	0.900	0.005	0.046	0.001	1.315	2.652	0.983	8.21e-20	7.17e-93	6
С	ворота	1602	30	13	0.9807	0.9807	0.9807	2.9983	4.1695	4.1695	0.9807	1.000	0.000	0.000	0.000	0.42809956531697774	78
С	ворота	1601	30	17	0.9727	0.9727	0.9727	4.6333	4.6550	4.6550	0.9727	1.000	0.000	0.000	0.000	0.7904921616531257	87
С	ворота	1602	30	14	0.9750	0.9750	0.9750	3.4619	5.4750	5.4750	0.9750	1.000	0.000	0.000	0.000	0.19634532865200352	80
С	ворота	1601	30	18	0.9900	0.9900	1.0576	5.3883	5.4034	5.4034	1.0576	0.994	0.006	0.000	0.000	0.8102395281285809	87
С	ворота	1602	30	15	0.9729	0.9729	0.9729	3.0584	4.4204	4.4204	0.9729	1.000	0.000	0.000	0.000	0.7475744899264666	81
С	ворота	1602	30	16	0.9547	0.9547	0.9547	3.2207	4.7705	4.7705	0.9547	1.000	0.000	0.000	0.000	0.7258511862024755	79
С	ворота	1601	30	19	0.9532	0.9532	0.9532	3.1866	4.5175	4.5175	0.9532	1.000	0.000	0.000	0.000	0.56405506622654	84
И	ворота	1601	0.916	0.205	0.987	0.006	0.055	0.001	1.018	2.031	0.979	1.61e-21	2.04e-23	8
С	ворота	1602	30	17	0.9712	0.9712	0.9712	3.1221	5.4162	5.4162	0.9712	1.000	0.000	0.000	0.000	0.2862324971142861	79
С	ворота	1602	30	18	0.9741	0.9741	0.9741	3.0913	4.0578	4.0578	0.9741	0.999	0.000	0.001	0.000	0.4663603613833871	79
С	ворота	1602	30	19	0.9791	0.9791	0.9791	3.0639	4.7321	4.7321	0.9791	1.000	0.000	0.000	0.000	0.21797349642338698	79
И	ворота	1602	0.967	-53.622	0.997	0.003	0.110	0.001	0.899	2.559	0.992	9.46e-21	4.26e-22	8
С	ворота	1605	10	0	0.6292	0.6292	0.6292	4.6623	4.6777	4.6777	0.6292	0.000	0.937	0.063	0.000	0.5481847025073995	88
С	ворота	1605	10	1	0.8320	0.8320	0.8320	4.0083	4.4206	4.4206	0.8320	0.997	0.003	0.000	0.000	0.5461964903165147	85
С	ворота	1606	10	0	0.9547	0.9547	0.9547	2.5708	6.0000	6.0000	0.9547	0.999	0.001	0.000	0.000	0.5576547532381069	81
С	ворота	1605	10	2	0.7485	0.7485	0.7485	3.7692	4.5696	4.5696	0.7485	0.998	0.002	0.000	0.000	0.4179532447677509	84
С	ворота	1605	10	3	0.7771	0.7772	0.7772	3.6436	4.0919	4.0919	0.7771	0.996	0.004	0.000	0.000	0.4970144624690692	84
С	ворота	1608	10	0	0.9900	0.9900	0.9901	2.0556	3.6799	3.6799	0.9901	0.768	0.000	0.000	0.232	0.4572016771396568	77
С	ворота	1605	10	4	0.5974	0.6356	0.6356	3.8890	4.1188	4.1188	0.5974	0.000	1.000	0.000	0.000	0.2301193967787138	84
С	ворота	1606	10	1	0.9460	0.9460	0.9460	2.7251	4.1837	4.1837	0.9460	0.913	0.087	0.000	0.000	0.29796253933935174	79
С	ворота	1607	10	0	0.9900	0.9900	1.1173	5.6587	5.6598	5.6598	1.1173	1.000	0.000	0.000	0.000	0.8722219151275695	82
С	ворота	1608	10	1	0.9769	0.9769	0.9769	2.0559	3.5131	3.5131	0.9769	1.000	0.000	0.000	0.000	0.258000393031656	77
С	ворота	1606	10	2	0.9900	0.9936	1.0104	2.3090	4.3923	4.3923	1.0104	1.000	0.000	0.000	0.000	0.5958112435836499	78
С	ворота	1607	10	1	0.9718	0.9718	0.9718	5.6229	5.6252	5.6252	0.9718	1.000	0.000	0.000	0.000	0.559833788516704	81
С	ворота	1606	10	3	0.9900	1.1162	1.1162	2.7786	5.5518	5.5518	1.0063	0.000	1.000	0.000	0.000	0.5541985226859415	80
С	ворота	1605	10	5	0.7675	0.7675	0.7675	4.4116	4.4137	4.4137	0.7675	1.000	0.000	0.000	0.000	0.30864943231797604	88
С	ворота	1607	10	2	0.8768	0.8768	0.8768	5.7686	5.7713	5.7713	0.8768	1.000	0.000	0.000	0.000	0.9815098750453661	83
С	ворота	1608	10	2	0.9685	0.9685	0.9685	2.1224	3.3922	3.3922	0.9685	1.000	0.000	0.000	0.000	0.5728732969422281	79
С	ворота	1605	10	6	0.9900	0.9900	1.0614	6.5389	6.5396	6.5396	1.0614	1.000	0.000	0.000	0.000	1.0416546345339204	86
С	ворота	1607	10	3	0.8561	0.8593	0.8593	5.5009	5.5058	5.5058	0.8561	1.000	0.000	0.000	0.000	0.5093167640939609	81
С	ворота	1606	10	4	0.9900	0.9903	0.9945	2.2244	4.8239	4.8239	0.9945	0.943	0.019	0.038	0.000	0.4777918851891187	80
С	ворота	1608	10	3	0.9746	0.9749	0.9749	2.1010	3.3590	3.3590	0.9746	1.000	0.000	0.000	0.000	0.422648895640256	77
С	ворота	1605	10	7	0.7630	0.7630	0.7630	6.1843	6.1857	6.1857	0.7630	1.000	0.000	0.000	0.000	0.45467579378030304	87
С	ворота	1606	10	5	0.9726	0.9726	0.9726	2.4479	4.5099	4.5099	0.9726	1.000	0.000	0.000	0.000	0.4465016657622494	80
С	ворота	1605	10	8	0.8229	0.8229	0.8229	4.3448	6.1797	6.1797	0.8229	0.993	0.007	0.000	0.000	0.30541363197018917	88
